run_id,stage,wp,cfg,fluid_hp,fluid_he,seed,scheduler_status,exit_code,elapsed_s,run_dir,detail
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R1234zeE_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R1234ze(E),42,FINISHED,0,2.6549363136291504,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R1234zeE_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R1234zeE_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R1234ze(E),42,FINISHED,0,2.8579838275909424,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R1234zeE_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R1234zeE_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R1234ze(E),42,FINISHED,0,2.64581298828125,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R1234zeE_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_Cyclopentane_R152A_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,Cyclopentane,R152A,42,FINISHED,0,3.3127667903900146,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_Cyclopentane_R152A_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_Cyclopentane_R152A_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,Cyclopentane,R152A,42,FINISHED,0,3.2978038787841797,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_Cyclopentane_R152A_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R1234zeE_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R1234ze(E),42,FINISHED,0,2.854793071746826,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R1234zeE_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R227EA_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R227EA,42,FINISHED,0,2.672503709793091,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R227EA_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R227EA_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R227EA,42,FINISHED,0,2.674348831176758,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R227EA_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R227EA_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R227EA,42,FINISHED,0,2.6794021129608154,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R227EA_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R227EA_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R227EA,42,FINISHED,0,2.4612536430358887,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R227EA_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R134a,42,FINISHED,0,2.6965670585632324,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R134a,42,FINISHED,0,2.468609094619751,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R134a,42,FINISHED,0,2.698186159133911,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R134a,42,FINISHED,0,2.679550886154175,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R152A_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R152A,42,FINISHED,0,2.692539930343628,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R152A_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R152A_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R152A,42,FINISHED,0,2.686738967895508,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R152A_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R152A_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R152A,42,FINISHED,0,2.6899349689483643,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R152A_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R152A_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R152A,42,FINISHED,0,2.67585825920105,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R152A_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R1234yf_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R1234yf,42,FINISHED,0,2.696256399154663,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R1234yf_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R1234yf_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R1234yf,42,FINISHED,0,2.895540475845337,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R1234yf_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R1234yf_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R1234yf,42,FINISHED,0,2.680579900741577,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R1234yf_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R1234yf_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R1234yf,42,FINISHED,0,2.669224262237549,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R1234yf_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R290_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R290,42,FINISHED,0,3.0882437229156494,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R290_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R290_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R290,42,FINISHED,0,2.872598171234131,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R290_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R290_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R290,42,FINISHED,0,2.6596171855926514,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R290_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R290_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R290,42,FINISHED,0,2.890850782394409,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R290_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R600a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R600a,42,FINISHED,0,2.6799986362457275,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R600a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R600a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R600a,42,FINISHED,0,2.703869581222534,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R600a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R600a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R600a,42,FINISHED,0,2.9045448303222656,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R600a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R600a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R600a,42,FINISHED,0,2.8954455852508545,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R600a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R600_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R600,42,FINISHED,0,2.503007173538208,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R600_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R600_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R600,42,FINISHED,0,2.7064545154571533,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R600_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R600_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R600,42,FINISHED,0,2.689095973968506,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R600_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R600_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R600,42,FINISHED,0,2.6925435066223145,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R600_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R245fa_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R245fa,42,FINISHED,0,2.6764018535614014,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R245fa_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R245fa_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R245fa,42,FINISHED,0,2.6905856132507324,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R245fa_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R245fa_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R245fa,42,FINISHED,0,2.6894772052764893,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R245fa_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R245fa_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R245fa,42,FINISHED,0,2.680276870727539,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R245fa_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R236ea_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R236ea,42,FINISHED,0,2.6767945289611816,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R236ea_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R236ea_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R236ea,42,FINISHED,0,2.677804708480835,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R236ea_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R236ea_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R236ea,42,FINISHED,0,2.668529510498047,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R236ea_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R236ea_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R236ea,42,FINISHED,0,2.676342725753784,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R236ea_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R236fa_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SBORC,CycloHexane,R236fa,42,FINISHED,0,2.667081356048584,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SBORC_CycloHexane_R236fa_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R236fa_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,CycloHexane,R236fa,42,FINISHED,0,2.6841304302215576,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_CycloHexane_R236fa_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R236fa_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SRORC,CycloHexane,R236fa,42,FINISHED,0,2.674833059310913,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SRORC_CycloHexane_R236fa_seed042_20260716T110657Z,
S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R236fa_seed042_20260716T110657Z,S0FINALFIX,DC-E,SRVCHP_SBORC,CycloHexane,R236fa,42,FINISHED,0,2.8952789306640625,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SRVCHP-SBORC_CycloHexane_R236fa_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_Acetone_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,Acetone,R134a,42,FINISHED,0,3.487433910369873,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_Acetone_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SBVCHP-SRORC_R1233zdE_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SBVCHP_SRORC,R1233zd(E),R134a,42,FINISHED,0,3.478907346725464,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SBVCHP-SRORC_R1233zdE_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCE_SBVCHP-SRORC_Acetone_R152A_seed042_20260716T110657Z,S0FINALFIX,DC-E,SBVCHP_SRORC,Acetone,R152A,42,FINISHED,0,3.706514835357666,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCE_SBVCHP-SRORC_Acetone_R152A_seed042_20260716T110657Z,
S0FINALFIX_DCF_SRVCHP-SRORC_R1233zdE_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SRVCHP_SRORC,R1233zd(E),R134a,42,FINISHED,0,3.481229066848755,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SRVCHP-SRORC_R1233zdE_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SRVCHP-SRORC_R601_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SRVCHP_SRORC,R601,R134a,42,FINISHED,0,3.699345111846924,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SRVCHP-SRORC_R601_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SRVCHP-SRORC_R601a_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SRVCHP_SRORC,R601a,R134a,42,FINISHED,0,3.689065456390381,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SRVCHP-SRORC_R601a_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SRVCHP-SRORC_R365MFC_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SRVCHP_SRORC,R365MFC,R134a,42,FINISHED,0,3.4776761531829834,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SRVCHP-SRORC_R365MFC_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SBVCHP-SRORC_Cyclopentane_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SBVCHP_SRORC,Cyclopentane,R134a,42,FINISHED,0,3.267622947692871,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SBVCHP-SRORC_Cyclopentane_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SRVCHP-SRORC_Cyclopentane_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SRVCHP_SRORC,Cyclopentane,R134a,42,FINISHED,0,2.8503901958465576,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SRVCHP-SRORC_Cyclopentane_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SRVCHP-SRORC_CycloHexane_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SRVCHP_SRORC,CycloHexane,R134a,42,FINISHED,0,2.6361491680145264,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SRVCHP-SRORC_CycloHexane_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SBVCHP-SRORC_Acetone_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SBVCHP_SRORC,Acetone,R134a,42,FINISHED,0,2.619483232498169,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SBVCHP-SRORC_Acetone_R134a_seed042_20260716T110657Z,
S0FINALFIX_DCF_SRVCHP-SRORC_Acetone_R134a_seed042_20260716T110657Z,S0FINALFIX,DC-F,SRVCHP_SRORC,Acetone,R134a,42,FINISHED,0,2.6032960414886475,${CBSIM_RUNS_ROOT}/S0_REMEDIATION/BATCH_S0FINALFIX_20260716T110657Z/runs/S0FINALFIX_DCF_SRVCHP-SRORC_Acetone_R134a_seed042_20260716T110657Z,
