wp,cfg,fluid_hp,fluid_he,candidate_key,source_s2_run_id,front_contribution_rank,config_front_point_count,config_front_point_share,wp_global_front_point_count,candidate_normalized_hv,registry_final_normalized_hv_before_certification,manifest_certified_normalized_hv,certified_hv_recompute_difference,front_certification_hv_change,eta_p2p_max,energy_density_thermal_max,exergy_efficiency_max,eta_p2p_gap_to_unit_extreme,energy_density_thermal_gap_to_unit_extreme,exergy_efficiency_gap_to_unit_extreme,evaluation_count,feasible_count,failure_count,failure_rate,revalidation_quarantined_count,selected_for_s4,selection_rank,selected_reason
DC-E,SBVCHP_SBORC,Cyclopentane,R1234ze(E),DC-E|SBVCHP_SBORC|Cyclopentane|R1234ze(E),S2_DCE_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260717T060425Z,14,23,0.006541524459613196,0,0.16518308035311907,0.1651830803531196,0.16518308035311907,0.0,-5.273559366969494e-16,0.9999879654184184,45.49503429119101,0.291198899738044,1.0177850473414018e-05,0.012064455413110409,0.04266367671980387,7635,6521,1114,0.1459070072036673,0,False,,
DC-E,SBVCHP_SBORC,Acetone,R134a,DC-E|SBVCHP_SBORC|Acetone|R134a,S2_DCE_SBVCHP-SBORC_Acetone_R134a_seed042_20260717T060425Z,15,20,0.005688282138794084,0,0.14874220995235055,0.1487459358100983,0.14874220995235055,0.0,-3.7258577477439214e-06,0.9998930406924176,45.494124336559125,0.2535668115873891,0.00010510257647422527,0.012974410044996887,0.08029576487045881,8939,6244,2695,0.3014878621769773,15,False,,
DC-E,SBVCHP_SBORC,R1233zd(E),R245fa,DC-E|SBVCHP_SBORC|R1233zd(E)|R245fa,S2_DCE_SBVCHP-SBORC_R1233zdE_R245fa_seed042_20260717T060425Z,16,13,0.003697383390216155,0,0.16522686336235307,0.1652268716156082,0.1652268633623531,-2.7755575615628914e-17,-8.25325510711572e-09,0.9999802771477464,45.49061591904184,0.3133423509289979,1.7866121145404534e-05,0.016482827562278146,0.020520225528849967,8241,7139,1102,0.13372163572381993,1,False,,
DC-E,SBVCHP_SBORC,Acetone,R290,DC-E|SBVCHP_SBORC|Acetone|R290,S2_DCE_SBVCHP-SBORC_Acetone_R290_seed042_20260717T060425Z,17,6,0.0017064846416382253,1,0.14247344058600653,0.1424769327567835,0.14247344058600653,0.0,-3.4921707769697274e-06,0.9994893100628824,45.42647218018303,0.2465486098774404,0.0005088332060093625,0.08062656642108834,0.08731396658040749,9380,6260,3120,0.3326226012793177,5,False,,
DC-E,SBVCHP_SBORC,R1233zd(E),R600a,DC-E|SBVCHP_SBORC|R1233zd(E)|R600a,S2_DCE_SBVCHP-SBORC_R1233zdE_R600a_seed042_20260717T060425Z,18,5,0.001422070534698521,0,0.15949915035809833,0.1594992332901312,0.15949915035809833,0.0,-8.293203285214545e-08,0.9999967283950276,45.48770434094366,0.3009721881597064,1.4148738641805991e-06,0.019394405660463576,0.032890388298141504,6594,5814,780,0.11828935395814377,1,False,,
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,DC-E|SBVCHP_SBORC|R1233zd(E)|R134a,S2_DCE_SBVCHP-SBORC_R1233zdE_R134a_seed042_20260717T060425Z,19,4,0.0011376564277588168,0,0.13525606846973026,0.1352587543403614,0.1352560684697303,-2.7755575615628914e-17,-2.6858706310972646e-06,0.999904088459923,45.49336138939002,0.2479872346522751,9.405480896884644e-05,0.013737357214104406,0.0858753418055728,6595,4560,2035,0.30856709628506446,2,False,,
DC-E,SBVCHP_SBORC,R1233zd(E),R236ea,DC-E|SBVCHP_SBORC|R1233zd(E)|R236ea,S2_DCE_SBVCHP-SBORC_R1233zdE_R236ea_seed042_20260717T060425Z,20,2,0.0005688282138794084,0,0.1608101456939162,0.1608094205896996,0.1608101456939162,0.0,7.251042165867805e-07,0.9999723311719853,45.49310965798003,0.2989148615013539,2.5812096906552284e-05,0.013989088624093426,0.034947714956494014,6797,5919,878,0.12917463586876562,0,False,,
DC-E,SBVCHP_SBORC,R1233zd(E),R600,DC-E|SBVCHP_SBORC|R1233zd(E)|R600,S2_DCE_SBVCHP-SBORC_R1233zdE_R600_seed042_20260717T060425Z,21,0,0.0,0,0.1618799018916052,0.161879724879447,0.1618799018916052,0.0,1.7701215820897787e-07,0.9998924418642968,45.40335494056797,0.3118272125127354,0.00010570140459498223,0.10374380603614952,0.02203536394511252,7419,6531,888,0.1196926809543065,0,False,,
DC-E,SBVCHP_SBORC,R1233zd(E),R236fa,DC-E|SBVCHP_SBORC|R1233zd(E)|R236fa,S2_DCE_SBVCHP-SBORC_R1233zdE_R236fa_seed042_20260717T060425Z,22,0,0.0,0,0.15974964882537637,0.1597496702356628,0.15974964882537643,-5.551115123125783e-17,-2.1410286377143706e-08,0.9999833851984484,45.49642420732496,0.2924039139860834,1.4758070443376958e-05,0.010674539279165174,0.041458662471764496,9105,7674,1431,0.157166392092257,4,False,,
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),DC-E|SBVCHP_SBORC|R1233zd(E)|R1234ze(E),S2_DCE_SBVCHP-SBORC_R1233zdE_R1234zeE_seed042_20260717T060425Z,23,0,0.0,0,0.15382987878011062,0.153811251586001,0.15382987878011062,0.0,1.8627194109610556e-05,0.9995541344306526,45.49723036948849,0.2831189764314551,0.0004440088382392515,0.009868377115630267,0.05074360002639278,8298,7080,1218,0.1467823571945047,0,False,,
DC-E,SBVCHP_SBORC,R1233zd(E),R152A,DC-E|SBVCHP_SBORC|R1233zd(E)|R152A,S2_DCE_SBVCHP-SBORC_R1233zdE_R152A_seed042_20260717T060425Z,24,0,0.0,0,0.07852424303679395,0.0785243105157822,0.07852424303679395,0.0,-6.747898824432941e-08,0.8566581080582578,45.48399013664619,0.1853108811339726,0.143340035210634,0.02310860995793007,0.1485516953238753,11919,7708,4211,0.353301451464049,0,False,,
DC-E,SRVCHP_SRORC,Acetone,R236ea,DC-E|SRVCHP_SRORC|Acetone|R236ea,S2_DCE_SRVCHP-SRORC_Acetone_R236ea_seed042_20260717T060425Z,1,617,0.21980762379764873,616,0.2198171718454308,0.2198224608768852,0.2198171718454308,0.0,-5.2890314544140615e-06,0.999989487942808,45.19726304823955,0.356964495823007,9.696547779602938e-06,0.003524314370743298,0.006083963857601515,10123,8416,1707,0.1686259014126247,1,True,4,greedy_incremental_hypervolume
DC-E,SRVCHP_SRORC,Cyclopentane,R245fa,DC-E|SRVCHP_SRORC|Cyclopentane|R245fa,S2_DCE_SRVCHP-SRORC_Cyclopentane_R245fa_seed042_20260717T060425Z,2,536,0.19095119344495903,536,0.21748169096598965,0.2174816909659893,0.21748169096598965,0.0,3.608224830031759e-16,0.9996485940720466,45.07284432982012,0.3630484596806085,0.0003505904185409081,0.12794303279017072,0.0,7128,6434,694,0.0973625140291807,0,True,1,extreme_exergy_efficiency
DC-E,SRVCHP_SRORC,Cyclopentane,R227EA,DC-E|SRVCHP_SRORC|Cyclopentane|R227EA,S2_DCE_SRVCHP-SRORC_Cyclopentane_R227EA_seed042_20260717T060425Z,3,386,0.1375133594584966,386,0.20169427786922373,0.2017019280563187,0.2016942778692237,2.7755575615628914e-17,-7.65018709500409e-06,0.9999977692693616,45.20078736261029,0.3034293196875809,1.4152212259865848e-06,0.0,0.05961913999302759,7106,5176,1930,0.27160146355192794,7,True,2,extreme_energy_density_thermal
DC-E,SRVCHP_SRORC,Cyclopentane,R236ea,DC-E|SRVCHP_SRORC|Cyclopentane|R236ea,S2_DCE_SRVCHP-SRORC_Cyclopentane_R236ea_seed042_20260717T060425Z,4,326,0.11613822586391165,315,0.21887398840030717,0.2188739884003071,0.21887398840030717,0.0,5.551115123125783e-17,0.9999299949698592,45.19899379051699,0.3570262085334875,6.918952072831885e-05,0.001793572093305329,0.006022251147121016,6592,5873,719,0.10907160194174757,0,False,,
DC-E,SRVCHP_SRORC,Cyclopentane,R600,DC-E|SRVCHP_SRORC|Cyclopentane|R600,S2_DCE_SRVCHP-SRORC_Cyclopentane_R600_seed042_20260717T060425Z,5,235,0.08371927324545779,233,0.21540679510996683,0.2154067951099666,0.21540679510996683,0.0,2.220446049250313e-16,0.9999928772833132,45.05317186835987,0.3621937581877707,6.307207274347526e-06,0.14761549425042375,0.0008547014928377838,6625,5790,835,0.12603773584905661,0,False,,
DC-E,SRVCHP_SRORC,R1233zd(E),R227EA,DC-E|SRVCHP_SRORC|R1233zd(E)|R227EA,S2_DCE_SRVCHP-SRORC_R1233zdE_R227EA_seed042_20260717T060425Z,6,157,0.055931599572497326,157,0.19809734929354533,0.1981133960479137,0.19809734929354533,0.0,-1.6046754368365113e-05,0.999901462474586,45.166284956318414,0.3041203126750383,9.772201600155572e-05,0.034502406291878174,0.0589281470055702,7071,5141,1930,0.27294583510111725,6,True,5,greedy_incremental_hypervolume
DC-E,SRVCHP_SRORC,R1233zd(E),R236ea,DC-E|SRVCHP_SRORC|R1233zd(E)|R236ea,S2_DCE_SRVCHP-SRORC_R1233zdE_R236ea_seed042_20260717T060425Z,7,145,0.051656572853580336,144,0.21237440409173877,0.2123726888348097,0.2123744040917387,8.326672684688674e-17,1.7152569289913266e-06,0.9997491295493032,45.1725376859349,0.3500968057073212,0.0002500549412843833,0.028249676675393687,0.012951653973287292,6615,5947,668,0.10098261526832955,2,False,,
DC-E,SRVCHP_SRORC,R601,R245fa,DC-E|SRVCHP_SRORC|R601|R245fa,S2_DCE_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z,8,96,0.034200213751335945,96,0.2129418074070941,0.2129429390656918,0.21294180740709406,2.7755575615628914e-17,-1.1316585977472204e-06,0.9998960533502752,45.15526213017719,0.3605930950142487,0.00010313114031235138,0.045525232433099916,0.002455364666359816,6587,5628,959,0.14558979808714134,0,False,,
DC-E,SRVCHP_SRORC,R1233zd(E),R245fa,DC-E|SRVCHP_SRORC|R1233zd(E)|R245fa,S2_DCE_SRVCHP-SRORC_R1233zdE_R245fa_seed042_20260717T060425Z,9,70,0.02493765586034913,69,0.21181038692797663,0.2118104035478269,0.21181038692797663,0.0,-1.6619850273791315e-08,0.9999119826551618,45.04059192346372,0.3576435955254433,8.720183542576532e-05,0.16019543914656964,0.005404864155165223,6696,5826,870,0.12992831541218638,1,False,,
DC-E,SRVCHP_SRORC,R601,R236ea,DC-E|SRVCHP_SRORC|R601|R236ea,S2_DCE_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z,10,54,0.01923762023512647,53,0.21264240670048434,0.2126424145699875,0.21264240670048434,0.0,-7.869503160229385e-09,0.9999980239682468,45.18808678123085,0.3519919367648133,1.1605223407817888e-06,0.01270058137944119,0.01105652291579523,6571,5848,723,0.11002891492923451,0,False,,
DC-E,SRVCHP_SRORC,R1233zd(E),R600,DC-E|SRVCHP_SRORC|R1233zd(E)|R600,S2_DCE_SRVCHP-SRORC_R1233zdE_R600_seed042_20260717T060425Z,11,38,0.013537584609903812,33,0.2108670479725424,0.2108702554331738,0.2108670479725424,0.0,-3.207460631399206e-06,0.9999818169617392,45.06098126051552,0.3555234452476817,1.736752884839987e-05,0.13980610209477362,0.007525014432926802,8056,6906,1150,0.14275074478649455,1,False,,
DC-E,SRVCHP_SRORC,R365MFC,R600,DC-E|SRVCHP_SRORC|R365MFC|R600,S2_DCE_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z,12,35,0.012468827930174564,35,0.20918342384306798,0.2091834238430686,0.20918342384306798,0.0,-6.106226635438361e-16,0.9999871757603376,45.09097216880121,0.3591469152167302,1.2008730249979394e-05,0.10981519380908367,0.0039015444638783037,8624,7702,922,0.10691094619666049,0,False,,
DC-E,SRVCHP_SRORC,R365MFC,R236ea,DC-E|SRVCHP_SRORC|R365MFC|R236ea,S2_DCE_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260717T060425Z,13,33,0.011756323477021732,31,0.21108427307732738,0.2110842730773355,0.21108427307732738,0.0,-8.104628079763643e-15,0.9999810059934224,45.16307419815155,0.3502309473140194,1.817849716512221e-05,0.03771316445874362,0.012817512366589123,6601,5880,721,0.10922587486744433,0,False,,
DC-E,SRVCHP_SRORC,R601a,R245fa,DC-E|SRVCHP_SRORC|R601a|R245fa,S2_DCE_SRVCHP-SRORC_R601a_R245fa_seed042_20260717T060425Z,14,26,0.009262557890986818,6,0.20864477911613943,0.2086447791161393,0.20864477911613943,0.0,1.3877787807814457e-16,0.9999478642965338,45.07671632590342,0.3588696393741046,5.132019405373889e-05,0.12407103670687292,0.004178820306503905,7981,6995,986,0.12354341561207868,0,False,,
DC-E,SRVCHP_SRORC,R365MFC,R245fa,DC-E|SRVCHP_SRORC|R365MFC|R245fa,S2_DCE_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z,15,17,0.006056287851799074,16,0.2087067835082687,0.2087067835082577,0.20870678350826874,-2.7755575615628914e-17,1.1046719095020308e-14,0.9999725839032,45.077510588268,0.3548780276919929,2.6600587387570762e-05,0.123276774342294,0.008170431988615612,7636,6756,880,0.11524358302776323,0,False,,
DC-E,SRVCHP_SRORC,R601,R600,DC-E|SRVCHP_SRORC|R601|R600,S2_DCE_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z,16,16,0.0057000356252226575,15,0.20901959810934534,0.2090195981093456,0.20901959810934542,-8.326672684688674e-17,-1.6653345369377348e-16,0.999946100983268,45.12733655024259,0.3582865538578034,5.3083507319584555e-05,0.07345081236770312,0.0047619058228051125,8943,7769,1174,0.1312758582131276,0,False,,
DC-E,SRVCHP_SRORC,R601a,R236ea,DC-E|SRVCHP_SRORC|R601a|R236ea,S2_DCE_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z,17,13,0.004631278945493409,13,0.20892067920542673,0.2089210161243855,0.20892067920542673,0.0,-3.3691895875986866e-07,0.9999799294617728,45.19344066905912,0.3499584762491567,1.9255028814724184e-05,0.007346693551170347,0.01308998343145179,7563,6810,753,0.09956366521221738,1,False,,
DC-E,SRVCHP_SRORC,R601a,R600,DC-E|SRVCHP_SRORC|R601a|R600,S2_DCE_SRVCHP-SRORC_R601a_R600_seed042_20260717T060425Z,18,4,0.0014250089063056644,1,0.20588149276222723,0.2058819456740555,0.20588149276222723,0.0,-4.5291182826368015e-07,0.9999991844905876,45.08709095548495,0.3545212463505552,0.0,0.1136964071253388,0.008527213330053296,6643,5749,894,0.13457775101610717,1,True,3,extreme_eta_p2p
DC-E,SRVCHP_SRORC,R1233zd(E),R1234ze(E),DC-E|SRVCHP_SRORC|R1233zd(E)|R1234ze(E),S2_DCE_SRVCHP-SRORC_R1233zdE_R1234zeE_seed042_20260717T060425Z,19,3,0.0010687566797292483,3,0.18956140622442652,0.1895616231538676,0.18956140622442652,0.0,-2.1692944107698509e-07,0.999956451888152,45.10521543157,0.3021891637070367,4.273260243559118e-05,0.09557193104028983,0.060859295973571814,6550,4727,1823,0.2783206106870229,1,False,,
DC-F,SBVCHP_SBORC,Acetone,R365MFC,DC-F|SBVCHP_SBORC|Acetone|R365MFC,S2_DCF_SBVCHP-SBORC_Acetone_R365MFC_seed042_20260717T060425Z,1,565,0.22828282828282828,0,0.13803692106618742,0.1380369210661878,0.13803692106618742,0.0,-3.885780586188048e-16,0.7223792260161365,45.11584276200019,0.3334036968040615,0.09120438905871686,0.025823809385961738,0.0,8725,8453,272,0.031174785100286533,0,True,1,extreme_exergy_efficiency
DC-F,SBVCHP_SBORC,Acetone,R236fa,DC-F|SBVCHP_SBORC|Acetone|R236fa,S2_DCF_SBVCHP-SBORC_Acetone_R236fa_seed042_20260717T060425Z,2,483,0.19515151515151516,4,0.13587531848960938,0.1358746137111559,0.13587531848960938,0.0,7.047784534863766e-07,0.7694055702508906,45.126647723208606,0.3072898955663519,0.0441780448239627,0.015018848177547284,0.026113801237709622,12628,11684,944,0.07475451377890402,1,True,4,greedy_incremental_hypervolume
DC-F,SBVCHP_SBORC,Acetone,R236ea,DC-F|SBVCHP_SBORC|Acetone|R236ea,S2_DCF_SBVCHP-SBORC_Acetone_R236ea_seed042_20260717T060425Z,3,347,0.1402020202020202,0,0.13863209609416996,0.1386320547172388,0.13863209609416996,0.0,4.137693115913166e-08,0.7493328688909899,45.12107537871616,0.3186246079157547,0.0642507461838634,0.02059119266999687,0.014779088888306813,6563,6281,282,0.04296815480725278,1,True,5,greedy_incremental_hypervolume
DC-F,SBVCHP_SBORC,Cyclopentane,R227EA,DC-F|SBVCHP_SBORC|Cyclopentane|R227EA,S2_DCF_SBVCHP-SBORC_Cyclopentane_R227EA_seed042_20260717T060425Z,4,312,0.12606060606060607,304,0.11508249882287827,0.1150828905072305,0.11508249882287827,0.0,-3.916843522300262e-07,0.7438596969846977,45.14166657138615,0.2619001579692011,0.06972391809015566,0.0,0.07150353883486044,7956,5578,2378,0.29889391654097536,2,True,2,extreme_energy_density_thermal
DC-F,SBVCHP_SBORC,Acetone,R245fa,DC-F|SBVCHP_SBORC|Acetone|R245fa,S2_DCF_SBVCHP-SBORC_Acetone_R245fa_seed042_20260717T060425Z,5,184,0.07434343434343435,0,0.1360814429480578,0.1360814665601067,0.1360814429480578,0.0,-2.3612048899446236e-08,0.733296017585948,45.07320186908884,0.3298566831251903,0.08028759748890535,0.06846470229731239,0.0035470136788712248,8566,8322,244,0.028484706981088022,0,False,,
DC-F,SBVCHP_SBORC,Acetone,R600a,DC-F|SBVCHP_SBORC|Acetone|R600a,S2_DCF_SBVCHP-SBORC_Acetone_R600a_seed042_20260717T060425Z,6,127,0.05131313131313131,0,0.13437053662772822,0.1343705382655066,0.13437053662772822,0.0,-1.6377783851329042e-09,0.7100328263603009,45.11794056784287,0.3164266541861854,0.10355078871455248,0.023726003543281138,0.016977042617876137,7273,6932,341,0.04688574178468308,0,False,,
DC-F,SBVCHP_SBORC,Acetone,R1234ze(E),DC-F|SBVCHP_SBORC|Acetone|R1234ze(E),S2_DCF_SBVCHP-SBORC_Acetone_R1234zeE_seed042_20260717T060425Z,7,115,0.046464646464646465,3,0.12379034131867402,0.1237902514387226,0.12379034131867402,0.0,8.987995141207517e-08,0.7964248882853902,45.118995712975305,0.2785105241270008,0.017158726789463175,0.022670858410847927,0.05489317267706073,8101,6318,1783,0.22009628440933218,0,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R227EA,DC-F|SBVCHP_SBORC|R1233zd(E)|R227EA,S2_DCF_SBVCHP-SBORC_R1233zdE_R227EA_seed042_20260717T060425Z,8,97,0.039191919191919194,97,0.1059953938381686,0.1059988598529867,0.1059953938381686,0.0,-3.466014818098717e-06,0.7579917832083183,45.1400507247528,0.253229335881202,0.055591831866535046,0.0016158466333564547,0.08017436092285951,8926,6237,2689,0.30125476137127494,4,False,,
DC-F,SBVCHP_SBORC,Cyclopentane,R236ea,DC-F|SBVCHP_SBORC|Cyclopentane|R236ea,S2_DCF_SBVCHP-SBORC_Cyclopentane_R236ea_seed042_20260717T060425Z,9,66,0.02666666666666667,0,0.12167422312862756,0.1216742231286269,0.12167422312862756,0.0,6.661338147750939e-16,0.8135836150748533,45.11993474446937,0.3081373776821544,0.0,0.02173182691678477,0.025266319121907133,9059,7903,1156,0.1276079037421349,0,True,3,extreme_eta_p2p
DC-F,SBVCHP_SBORC,Cyclopentane,R365MFC,DC-F|SBVCHP_SBORC|Cyclopentane|R365MFC,S2_DCF_SBVCHP-SBORC_Cyclopentane_R365MFC_seed042_20260717T060425Z,10,64,0.02585858585858586,0,0.1252855379846504,0.1252855379846479,0.12528553798465042,-2.7755575615628914e-17,2.525757381022231e-15,0.6845367244919391,45.11507172093099,0.3229083633693084,0.1290468905829142,0.026594850455161634,0.010495333434753118,10941,10123,818,0.07476464674161411,0,False,,
DC-F,SBVCHP_SBORC,Acetone,R600,DC-F|SBVCHP_SBORC|Acetone|R600,S2_DCF_SBVCHP-SBORC_Acetone_R600_seed042_20260717T060425Z,11,31,0.012525252525252526,0,0.13145256251702603,0.1314525625170261,0.13145256251702603,0.0,-8.326672684688674e-17,0.6855146453947659,45.112524764603926,0.3262233835215294,0.1280689696800874,0.029141806782227775,0.0071803132825321025,7854,7644,210,0.026737967914438502,0,False,,
DC-F,SBVCHP_SBORC,Cyclopentane,R245fa,DC-F|SBVCHP_SBORC|Cyclopentane|R245fa,S2_DCF_SBVCHP-SBORC_Cyclopentane_R245fa_seed042_20260717T060425Z,12,30,0.012121212121212121,0,0.12388680713752823,0.1238868071375279,0.12388680713752821,1.3877787807814457e-17,3.191891195797325e-16,0.6759980802487876,45.11230615446178,0.3201380694638495,0.13758553482606573,0.02936041692437641,0.013265627340212027,7101,6739,362,0.050978735389381774,0,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R365MFC,DC-F|SBVCHP_SBORC|R1233zd(E)|R365MFC,S2_DCF_SBVCHP-SBORC_R1233zdE_R365MFC_seed042_20260717T060425Z,13,16,0.006464646464646465,0,0.1173337836968269,0.1173337841481177,0.1173337836968269,0.0,-4.5129079639938396e-10,0.792377055529523,45.11485365338606,0.3094888903772496,0.02120655954533035,0.026812918000096886,0.02391480642681193,7851,6976,875,0.11145077060247102,0,False,,
DC-F,SBVCHP_SBORC,Cyclopentane,R600,DC-F|SBVCHP_SBORC|Cyclopentane|R600,S2_DCF_SBVCHP-SBORC_Cyclopentane_R600_seed042_20260717T060425Z,14,14,0.0056565656565656566,0,0.12384474902862844,0.1238447490286274,0.12384474902862841,2.7755575615628914e-17,1.0130785099704553e-15,0.802315651665858,45.11391942345055,0.3164672492554904,0.011267963408995274,0.02774714793560662,0.0169364475485711,7794,6849,945,0.12124711316397228,0,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R245fa,DC-F|SBVCHP_SBORC|R1233zd(E)|R245fa,S2_DCF_SBVCHP-SBORC_R1233zdE_R245fa_seed042_20260717T060425Z,15,14,0.0056565656565656566,0,0.11447834308698775,0.1144783430925146,0.11447834308698773,1.3877787807814457e-17,-5.526870627825531e-12,0.7928976834779853,45.11294758958476,0.3056004096732919,0.020685931596868046,0.028718981801389987,0.027803287130769627,8473,7508,965,0.1138911837601794,0,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R236fa,DC-F|SBVCHP_SBORC|R1233zd(E)|R236fa,S2_DCF_SBVCHP-SBORC_R1233zdE_R236fa_seed042_20260717T060425Z,16,7,0.0028282828282828283,0,0.11334059761566656,0.1133405964666803,0.11334059761566656,0.0,1.1489862672409146e-09,0.7939702130146329,45.1242690342134,0.2855173687451373,0.019613402060220442,0.01739753717275505,0.04788632805892423,10698,9001,1697,0.15862778089362498,0,False,,
DC-F,SBVCHP_SBORC,Acetone,R134a,DC-F|SBVCHP_SBORC|Acetone|R134a,S2_DCF_SBVCHP-SBORC_Acetone_R134a_seed042_20260717T060425Z,17,3,0.0012121212121212121,3,0.09385610582671076,0.0938840873313073,0.09385610582671076,0.0,-2.7981504596541473e-05,0.7212907061895084,45.12583753501072,0.2261289352633731,0.09229290888534492,0.01582903637543609,0.10727476154068841,10708,6971,3737,0.3489914082928651,13,False,,
DC-F,SBVCHP_SBORC,Cyclopentane,R600a,DC-F|SBVCHP_SBORC|Cyclopentane|R600a,S2_DCF_SBVCHP-SBORC_Cyclopentane_R600a_seed042_20260717T060425Z,18,0,0.0,0,0.12198411868742026,0.1219841186874204,0.12198411868742026,0.0,-1.3877787807814457e-16,0.766339671609694,45.11887534788465,0.3076506121575319,0.047243943465159366,0.022791223501506863,0.02575308464652959,7743,6915,828,0.10693529639674544,0,False,,
DC-F,SBVCHP_SBORC,Cyclopentane,R236fa,DC-F|SBVCHP_SBORC|Cyclopentane|R236fa,S2_DCF_SBVCHP-SBORC_Cyclopentane_R236fa_seed042_20260717T060425Z,19,0,0.0,0,0.11999598285639237,0.1199960289291347,0.11999598285639237,0.0,-4.6072742329594796e-08,0.6965310862260143,45.12475867373128,0.2977141661315304,0.11705252884883899,0.01690789765487466,0.03568953067253111,8445,7696,749,0.0886915334517466,3,False,,
DC-F,SBVCHP_SBORC,Cyclopentane,R1234ze(E),DC-F|SBVCHP_SBORC|Cyclopentane|R1234ze(E),S2_DCF_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260717T060425Z,20,0,0.0,0,0.11602854792789598,0.1160285479278973,0.11602854792789598,0.0,-1.3183898417423734e-15,0.7896565119008362,45.12427874299698,0.2788868050468131,0.02392710317401714,0.017387828389175297,0.05451689175724839,10777,8115,2662,0.24700751600630974,0,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R236ea,DC-F|SBVCHP_SBORC|R1233zd(E)|R236ea,S2_DCF_SBVCHP-SBORC_R1233zdE_R236ea_seed042_20260717T060425Z,21,0,0.0,0,0.11474628179537205,0.1147462831384625,0.11474628179537205,0.0,-1.3430904444167169e-09,0.7409957532940155,45.12248387170314,0.2951715230807298,0.07258786178083787,0.019182699683014448,0.03823217372333171,8121,7087,1034,0.12732422115503017,0,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R600a,DC-F|SBVCHP_SBORC|R1233zd(E)|R600a,S2_DCF_SBVCHP-SBORC_R1233zdE_R600a_seed042_20260717T060425Z,22,0,0.0,0,0.11158202355671912,0.1115918447798935,0.11158202355671912,0.0,-9.821223174388827e-06,0.7523203302050355,45.11942385969972,0.2939739110828346,0.0612632848698178,0.022242711686430994,0.039429785721226907,8432,7350,1082,0.12832068311195446,0,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R600,DC-F|SBVCHP_SBORC|R1233zd(E)|R600,S2_DCF_SBVCHP-SBORC_R1233zdE_R600_seed042_20260717T060425Z,23,0,0.0,0,0.11124220520057657,0.1112451293981689,0.11124220520057657,0.0,-2.9241975923327557e-06,0.6762301568582684,45.111209800155926,0.3020212750620933,0.13735345821658496,0.030456771230227275,0.0313824217419682,6769,6073,696,0.10282168710296942,1,False,,
DC-F,SBVCHP_SBORC,CycloHexane,R245fa,DC-F|SBVCHP_SBORC|CycloHexane|R245fa,S2_DCF_SBVCHP-SBORC_CycloHexane_R245fa_seed042_20260717T060425Z,24,0,0.0,0,0.11070314769393644,0.1107031476939366,0.11070314769393644,0.0,-1.6653345369377348e-16,0.6718806674941946,45.11376239045856,0.3073782633973375,0.1417029475806587,0.027904180927592392,0.02602543340672403,8399,7123,1276,0.15192284795809025,0,False,,
DC-F,SBVCHP_SBORC,CycloHexane,R365MFC,DC-F|SBVCHP_SBORC|CycloHexane|R365MFC,S2_DCF_SBVCHP-SBORC_CycloHexane_R365MFC_seed042_20260717T060425Z,25,0,0.0,0,0.11008913586919707,0.1100891358691977,0.11008913586919707,0.0,-6.38378239159465e-16,0.7274841021922908,45.102902719693816,0.3116400316160114,0.08609951288256257,0.038763851692337425,0.02176366518805012,6869,5645,1224,0.1781918765468045,0,False,,
DC-F,SBVCHP_SBORC,R1233zd(E),R1234ze(E),DC-F|SBVCHP_SBORC|R1233zd(E)|R1234ze(E),S2_DCF_SBVCHP-SBORC_R1233zdE_R1234zeE_seed042_20260717T060425Z,26,0,0.0,0,0.10649118705658214,0.1064911870565818,0.10649118705658218,-4.163336342344337e-17,3.885780586188048e-16,0.7001709893298037,45.125691259633015,0.2696384592796312,0.11341262574504962,0.015975311753138044,0.06376523752443031,7717,5709,2008,0.26020474277569006,0,False,,
DC-F,SBVCHP_SBORC,CycloHexane,R600,DC-F|SBVCHP_SBORC|CycloHexane|R600,S2_DCF_SBVCHP-SBORC_CycloHexane_R600_seed042_20260717T060425Z,27,0,0.0,0,0.10528304732372336,0.1052830473237225,0.10528304732372336,0.0,8.604228440844963e-16,0.6751062167264031,45.11334559809431,0.3012928183976877,0.1384773983484502,0.0283209732918408,0.03211087840637383,8457,6751,1706,0.20172638051318434,0,False,,
