run_id,wp,cfg,fluid_hp,fluid_he,seed,sample_count,feasible_count,failure_count,feasible_rate
S1_DCF_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R1234ze(E),42,256,101,155,0.39453125
S1_DCF_SBVCHP-SBORC_Cyclopentane_R134a_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R134a,42,256,49,207,0.19140625
S1_DCF_SBVCHP-SBORC_Cyclopentane_R227EA_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R227EA,42,256,82,174,0.3203125
S1_DCF_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,R365MFC,R236ea,42,256,73,183,0.28515625
S1_DCF_SRVCHP-SRORC_R365MFC_R365MFC_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,R365MFC,R365MFC,42,256,75,181,0.29296875
S1_DCF_SRVCHP-SRORC_Cyclopentane_R1234zeE_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R1234ze(E),42,256,24,232,0.09375
S1_DCF_SBVCHP-SBORC_Cyclopentane_R152A_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R152A,42,256,31,225,0.12109375
S1_DCF_SRVCHP-SRORC_R365MFC_R236fa_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,R365MFC,R236fa,42,256,58,198,0.2265625
S1_DCF_SRVCHP-SRORC_Cyclopentane_R227EA_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R227EA,42,256,43,213,0.16796875
S1_DCF_SRVCHP-SRORC_Cyclopentane_R134a_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R134a,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_Cyclopentane_R600a_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R600a,42,256,127,129,0.49609375
S1_DCF_SRVCHP-SRORC_Cyclopentane_R152A_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R152A,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_Cyclopentane_R600_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R600,42,256,126,130,0.4921875
S1_DCF_SBVCHP-SBORC_Cyclopentane_R1234yf_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R1234yf,42,256,62,194,0.2421875
S1_DCF_SBVCHP-SBORC_Cyclopentane_R290_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R290,42,256,47,209,0.18359375
S1_DCF_SRVCHP-SRORC_Cyclopentane_R1234yf_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R1234yf,42,256,0,256,0.0
S1_DCF_SRVCHP-SRORC_Cyclopentane_R290_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R290,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_Cyclopentane_R245fa_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R245fa,42,256,126,130,0.4921875
S1_DCF_SRVCHP-SRORC_Cyclopentane_R600a_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R600a,42,256,42,214,0.1640625
S1_DCF_SBVCHP-SBORC_Cyclopentane_R236ea_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R236ea,42,256,127,129,0.49609375
S1_DCF_SRVCHP-SRORC_Cyclopentane_R600_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R600,42,256,59,197,0.23046875
S1_DCF_SBVCHP-SBORC_Cyclopentane_R236fa_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R236fa,42,256,126,130,0.4921875
S1_DCF_SRVCHP-SRORC_Cyclopentane_R245fa_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R245fa,42,256,56,200,0.21875
S1_DCF_SBVCHP-SBORC_Cyclopentane_R365MFC_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Cyclopentane,R365MFC,42,256,126,130,0.4921875
S1_DCF_SBVCHP-SBORC_CycloHexane_R1234zeE_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R1234ze(E),42,256,60,196,0.234375
S1_DCF_SBVCHP-SBORC_CycloHexane_R227EA_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R227EA,42,256,55,201,0.21484375
S1_DCF_SBVCHP-SBORC_CycloHexane_R134a_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R134a,42,256,33,223,0.12890625
S1_DCF_SRVCHP-SRORC_CycloHexane_R1234zeE_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R1234ze(E),42,256,24,232,0.09375
S1_DCF_SRVCHP-SRORC_Cyclopentane_R236ea_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R236ea,42,256,72,184,0.28125
S1_DCF_SRVCHP-SRORC_Cyclopentane_R236fa_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R236fa,42,256,57,199,0.22265625
S1_DCF_SRVCHP-SRORC_Cyclopentane_R365MFC_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Cyclopentane,R365MFC,42,256,74,182,0.2890625
S1_DCF_SBVCHP-SBORC_CycloHexane_R152A_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R152A,42,256,21,235,0.08203125
S1_DCF_SRVCHP-SRORC_CycloHexane_R227EA_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R227EA,42,256,44,212,0.171875
S1_DCF_SRVCHP-SRORC_CycloHexane_R134a_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R134a,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_CycloHexane_R600a_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R600a,42,256,72,184,0.28125
S1_DCF_SRVCHP-SRORC_CycloHexane_R152A_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R152A,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_CycloHexane_R1234yf_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R1234yf,42,256,43,213,0.16796875
S1_DCF_SBVCHP-SBORC_CycloHexane_R290_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R290,42,256,32,224,0.125
S1_DCF_SRVCHP-SRORC_CycloHexane_R1234yf_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R1234yf,42,256,0,256,0.0
S1_DCF_SRVCHP-SRORC_CycloHexane_R290_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R290,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_CycloHexane_R600_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R600,42,256,72,184,0.28125
S1_DCF_SBVCHP-SBORC_CycloHexane_R245fa_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R245fa,42,256,72,184,0.28125
S1_DCF_SBVCHP-SBORC_CycloHexane_R236ea_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R236ea,42,256,72,184,0.28125
S1_DCF_SRVCHP-SRORC_CycloHexane_R600a_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R600a,42,256,42,214,0.1640625
S1_DCF_SBVCHP-SBORC_CycloHexane_R236fa_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R236fa,42,256,72,184,0.28125
S1_DCF_SRVCHP-SRORC_CycloHexane_R600_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R600,42,256,60,196,0.234375
S1_DCF_SRVCHP-SRORC_CycloHexane_R245fa_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R245fa,42,256,56,200,0.21875
S1_DCF_SBVCHP-SBORC_CycloHexane_R365MFC_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,CycloHexane,R365MFC,42,256,72,184,0.28125
S1_DCF_SBVCHP-SBORC_Acetone_R1234zeE_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R1234ze(E),42,256,96,160,0.375
S1_DCF_SBVCHP-SBORC_Acetone_R134a_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R134a,42,256,47,209,0.18359375
S1_DCF_SBVCHP-SBORC_Acetone_R227EA_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R227EA,42,256,73,183,0.28515625
S1_DCF_SRVCHP-SRORC_Acetone_R1234zeE_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R1234ze(E),42,256,19,237,0.07421875
S1_DCF_SRVCHP-SRORC_CycloHexane_R236fa_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R236fa,42,256,58,198,0.2265625
S1_DCF_SRVCHP-SRORC_Acetone_R227EA_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R227EA,42,256,29,227,0.11328125
S1_DCF_SRVCHP-SRORC_CycloHexane_R236ea_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R236ea,42,256,73,183,0.28515625
S1_DCF_SRVCHP-SRORC_CycloHexane_R365MFC_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,CycloHexane,R365MFC,42,256,75,181,0.29296875
S1_DCF_SBVCHP-SBORC_Acetone_R152A_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R152A,42,256,29,227,0.11328125
S1_DCF_SRVCHP-SRORC_Acetone_R134a_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R134a,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_Acetone_R600a_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R600a,42,256,122,134,0.4765625
S1_DCF_SBVCHP-SBORC_Acetone_R600_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R600,42,256,122,134,0.4765625
S1_DCF_SBVCHP-SBORC_Acetone_R1234yf_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R1234yf,42,256,57,199,0.22265625
S1_DCF_SRVCHP-SRORC_Acetone_R152A_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R152A,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_Acetone_R290_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R290,42,256,46,210,0.1796875
S1_DCF_SRVCHP-SRORC_Acetone_R1234yf_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R1234yf,42,256,0,256,0.0
S1_DCF_SRVCHP-SRORC_Acetone_R290_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R290,42,256,0,256,0.0
S1_DCF_SBVCHP-SBORC_Acetone_R245fa_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R245fa,42,256,122,134,0.4765625
S1_DCF_SRVCHP-SRORC_Acetone_R600a_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R600a,42,256,36,220,0.140625
S1_DCF_SBVCHP-SBORC_Acetone_R236ea_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R236ea,42,256,122,134,0.4765625
S1_DCF_SBVCHP-SBORC_Acetone_R236fa_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R236fa,42,256,122,134,0.4765625
S1_DCF_SRVCHP-SRORC_Acetone_R600_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R600,42,256,51,205,0.19921875
S1_DCF_SRVCHP-SRORC_Acetone_R245fa_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R245fa,42,256,48,208,0.1875
S1_DCF_SBVCHP-SBORC_Acetone_R365MFC_seed042_20260716T121618Z,DC-F,SBVCHP_SBORC,Acetone,R365MFC,42,256,122,134,0.4765625
S1_DCF_SRVCHP-SRORC_Acetone_R236fa_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R236fa,42,256,47,209,0.18359375
S1_DCF_SRVCHP-SRORC_Acetone_R365MFC_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R365MFC,42,256,60,196,0.234375
S1_DCF_SRVCHP-SRORC_Acetone_R236ea_seed042_20260716T121618Z,DC-F,SRVCHP_SRORC,Acetone,R236ea,42,256,59,197,0.23046875
