run_id,stage,wp,cfg,fluid_hp,fluid_he,seed,scheduler_status,exit_code,elapsed_s,run_dir,detail
S1_DCB_SBVCHP-SBORC_R601_R152A_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R152A,42,FINISHED,0,10.313619375228882,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R152A_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R152A_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R152A,42,FINISHED,0,16.722006797790527,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R152A_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R1234yf_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R1234yf,42,FINISHED,0,13.916426658630371,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R1234yf_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R290_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R290,42,FINISHED,0,13.707606315612793,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R290_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R227EA_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R227EA,42,FINISHED,0,35.04591226577759,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R227EA_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R134a_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R134a,42,FINISHED,0,25.0168879032135,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R134a_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R600a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R600a,42,FINISHED,0,11.879809141159058,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R600a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R1234yf_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R1234yf,42,FINISHED,0,19.581122636795044,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R1234yf_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R290_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R290,42,FINISHED,0,15.92830491065979,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R290_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R600_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R600,42,FINISHED,0,11.08793592453003,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R600_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R245fa_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R245fa,42,FINISHED,0,11.278867483139038,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R245fa_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R236ea_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R236ea,42,FINISHED,0,13.471708297729492,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R236ea_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R600a_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R600a,42,FINISHED,0,20.359189748764038,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R600a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R600_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R600,42,FINISHED,0,20.34409260749817,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R600_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R236fa_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R236fa,42,FINISHED,0,14.672821044921875,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R236fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R245fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R245fa,42,FINISHED,0,19.144739151000977,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R245fa_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R365MFC_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R365MFC,42,FINISHED,0,14.289733409881592,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R365MFC_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R1234zeE_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R1234ze(E),42,FINISHED,0,12.705329656600952,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R1234zeE_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R227EA_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R227EA,42,FINISHED,0,13.494510889053345,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R227EA_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R236ea_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R236ea,42,FINISHED,0,30.81924343109131,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R236ea_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R134a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R134a,42,FINISHED,0,11.852815389633179,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R134a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R236fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R236fa,42,FINISHED,0,31.02266216278076,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R236fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R365MFC_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R365MFC,42,FINISHED,0,27.00278353691101,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R365MFC_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R1234zeE_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R1234ze(E),42,FINISHED,0,22.581448793411255,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R1234zeE_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R152A_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R152A,42,FINISHED,0,10.677546977996826,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R152A_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R1234yf_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R1234yf,42,FINISHED,0,14.670158863067627,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R1234yf_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R152A_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R152A,42,FINISHED,0,18.306813955307007,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R152A_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R290_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R290,42,FINISHED,0,14.072147607803345,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R290_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R134a_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R134a,42,FINISHED,0,26.56060552597046,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R134a_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R600a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R600a,42,FINISHED,0,12.460581302642822,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R600a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R227EA_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R227EA,42,FINISHED,0,37.86710333824158,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R227EA_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R290_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R290,42,FINISHED,0,17.125059127807617,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R290_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R1234yf_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R1234yf,42,FINISHED,0,19.35872983932495,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R1234yf_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R600_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R600,42,FINISHED,0,10.694986343383789,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R600_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R245fa_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R245fa,42,FINISHED,0,11.284775733947754,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R245fa_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R236ea_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R236ea,42,FINISHED,0,13.272128582000732,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R236ea_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R236fa_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R236fa,42,FINISHED,0,13.867319583892822,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R236fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R600a_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R600a,42,FINISHED,0,20.780579090118408,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R600a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R245fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R245fa,42,FINISHED,0,18.139099597930908,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R245fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R600_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R600,42,FINISHED,0,19.19392704963684,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R600_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601a_R365MFC_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601a,R365MFC,42,FINISHED,0,13.492966413497925,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601a_R365MFC_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R1234zeE_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R1234ze(E),42,FINISHED,0,14.277175903320312,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R1234zeE_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R236ea_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R236ea,42,FINISHED,0,30.180408239364624,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R236ea_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R236fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R236fa,42,FINISHED,0,29.159075021743774,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R236fa_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R227EA_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R227EA,42,FINISHED,0,20.0794198513031,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R227EA_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R134a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R134a,42,FINISHED,0,14.064620018005371,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R134a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R1234zeE_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R1234ze(E),42,FINISHED,0,21.529287576675415,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R1234zeE_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601a_R365MFC_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601a,R365MFC,42,FINISHED,0,24.57081127166748,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601a_R365MFC_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R152A_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R152A,42,FINISHED,0,9.872167825698853,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R152A_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R600a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R600a,42,FINISHED,0,11.41427230834961,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R600a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R152A_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R152A,42,FINISHED,0,17.693323373794556,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R152A_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R227EA_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R227EA,42,FINISHED,0,38.57946038246155,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R227EA_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R1234yf_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R1234yf,42,FINISHED,0,19.298885822296143,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R1234yf_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R290_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R290,42,FINISHED,0,17.665228605270386,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R290_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R134a_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R134a,42,FINISHED,0,26.592909812927246,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R134a_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R290_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R290,42,FINISHED,0,19.122122526168823,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R290_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R1234yf_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R1234yf,42,FINISHED,0,20.169251441955566,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R1234yf_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R600_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R600,42,FINISHED,0,11.309119939804077,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R600_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R245fa_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R245fa,42,FINISHED,0,12.705681085586548,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R245fa_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R236ea_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R236ea,42,FINISHED,0,15.294514894485474,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R236ea_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R236fa_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R236fa,42,FINISHED,0,16.27547311782837,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R236fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R600a_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R600a,42,FINISHED,0,23.008140325546265,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R600a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R245fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R245fa,42,FINISHED,0,20.95825457572937,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R245fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R600_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R600,42,FINISHED,0,21.4073588848114,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R600_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R1234zeZ_R365MFC_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R1234ze(Z),R365MFC,42,FINISHED,0,14.902238845825195,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R1234zeZ_R365MFC_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R365MFC_R1234zeE_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R365MFC,R1234ze(E),42,FINISHED,0,12.284769773483276,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R365MFC_R1234zeE_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R365MFC_R227EA_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R365MFC,R227EA,42,FINISHED,0,12.871279001235962,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R365MFC_R227EA_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R236ea_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R236ea,42,FINISHED,0,33.616376876831055,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R236ea_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R365MFC_R134a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R365MFC,R134a,42,FINISHED,0,10.451038122177124,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R365MFC_R134a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R236fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R236fa,42,FINISHED,0,31.6029052734375,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R236fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R365MFC_R1234zeE_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R365MFC,R1234ze(E),42,FINISHED,0,21.542982816696167,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R365MFC_R1234zeE_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R1234zeZ_R365MFC_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R1234ze(Z),R365MFC,42,FINISHED,0,26.386749505996704,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R1234zeZ_R365MFC_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R365MFC_R152A_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R365MFC,R152A,42,FINISHED,0,9.870518445968628,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R365MFC_R152A_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R365MFC_R1234yf_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R365MFC,R1234yf,42,FINISHED,0,12.659185886383057,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R365MFC_R1234yf_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R365MFC_R152A_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R365MFC,R152A,42,FINISHED,0,18.092553853988647,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R365MFC_R152A_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R365MFC_R290_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R365MFC,R290,42,FINISHED,0,12.863893032073975,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R365MFC_R290_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R365MFC_R600a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R365MFC,R600a,42,FINISHED,0,11.653040170669556,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R365MFC_R600a_seed042_20260716T121618Z,
