run_id,stage,wp,cfg,fluid_hp,fluid_he,seed,scheduler_status,terminal_status,exit_code,elapsed_s,git_commit,git_dirty,config_sha256,start_time_utc,end_time_utc,evaluation_count,feasible_count,failure_count,pareto_size,completed_generations,stopping_reason,final_normalized_hypervolume,final_hv_relative_improvement,hv_converged,raw_archive_size,front_revalidation_solver_calls,revalidation_quarantined_count,run_dir,manifest_path,detail,canonical_source_batch,supersedes_run_id,supersedes_run_dir,accepted_for_s3,run_manifest_sha256,run_checksums_sha256
S2_DCF_SBVCHP-SBORC_Acetone_R290_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Acetone,R290,42,FINISHED,COMPLETED,0,460.0358715057373,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:53:04Z,2026-07-17T09:00:42Z,10560,7022,3538,1086,241,hypervolume_converged,0.084336925277461,0.0049218057023495,True,1094,2188,4,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Acetone_R290_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Acetone_R290_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,c5293726183967e69d75bc44a3dbcbeb6a7c6cd9f005b93fd280cba61ba75dbb,85125f2502d18da074844d1cd6b7a6a5953bcea0294a790513b79dfe57966398
S2_DCF_SBVCHP-SBORC_Acetone_R365MFC_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Acetone,R365MFC,42,FINISHED,COMPLETED,0,205.95255589485168,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:30:21Z,2026-07-17T08:33:45Z,8725,8453,272,1481,198,hypervolume_converged,0.1380369210661878,0.0048779194221961,True,1481,2962,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Acetone_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Acetone_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,79249b926d54a374ce7f25d2e97e8718c319748bdfc5715bff517c66a26aa542,ccd1687ee62dc5da3ef3c8f0d8bba11e52e8a68d10791603d1ffbfa1668efdca
S2_DCF_SBVCHP-SBORC_Acetone_R600_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Acetone,R600,42,FINISHED,COMPLETED,0,194.49637627601624,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:33:47Z,2026-07-17T08:37:00Z,7854,7644,210,1560,179,hypervolume_converged,0.1314525625170261,0.0041730267246211,True,1560,3120,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Acetone_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Acetone_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,aa28c14155530c2225c6e3aa3008fb206035acb9ab125495c13616a45bb55566,7de75752b241818f009a4f2ba35b85e4dc5b736ac3768b2a7e27af4ea0d0a3c6
S2_DCF_SBVCHP-SBORC_Acetone_R600a_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Acetone,R600a,42,FINISHED,COMPLETED,0,181.01650857925412,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:38:41Z,2026-07-17T08:41:40Z,7273,6932,341,1359,164,hypervolume_converged,0.1343705382655066,0.0041432389617538,True,1360,2720,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Acetone_R600a_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Acetone_R600a_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,ea0b2f6748d64b416d9274fddb6d693e6666422fd24986d3974ec33e04419fb8,912095fabe7ec9c0592ec114d8625a9f89bf760ab962aaf8967bcaa12419b3d6
S2_DCF_SBVCHP-SBORC_CycloHexane_R245fa_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,CycloHexane,R245fa,42,FINISHED,COMPLETED,0,269.2782144546509,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:48:23Z,2026-07-17T08:52:51Z,8399,7123,1276,1643,193,hypervolume_converged,0.1107031476939366,0.0049756294331105,True,1643,3286,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_CycloHexane_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_CycloHexane_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,c8cb39c3b3d5fa1850b7970d7681e49bed1f3b5bbf9a584e44cbc16af89f0ada,7ec8185650ba7efdd4bfbd2627060d066cbd0657a699ff74eb89e22353d434be
S2_DCF_SBVCHP-SBORC_CycloHexane_R365MFC_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,CycloHexane,R365MFC,42,FINISHED,COMPLETED,0,233.6217737197876,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:44:54Z,2026-07-17T08:48:45Z,6869,5645,1224,1194,156,hypervolume_converged,0.1100891358691977,0.0044330559631519,True,1194,2388,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_CycloHexane_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_CycloHexane_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,e050f23665bbc0de3e1c67001974369de6c43de37cd5b557084d9dfb6cfa0574,fd1568971a81c3d65e6e4f8247f50aba690efd680ef70a0a7e0c6ad77225e998
S2_DCF_SBVCHP-SBORC_CycloHexane_R600_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,CycloHexane,R600,42,FINISHED,COMPLETED,0,224.85317420959475,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:48:45Z,2026-07-17T08:52:27Z,8457,6751,1706,1254,192,hypervolume_converged,0.1052830473237225,0.0047977894167061,True,1254,2508,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_CycloHexane_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_CycloHexane_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,ccfafdc18abcab55fea5cbf9496cce733deb2cf0ab3b8d99152749a41069a0a4,dc31a8b727919c06cd73f0991739c0cef57abea10e1cfd2ee41e4be3962273c6
S2_DCF_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Cyclopentane,R1234ze(E),42,FINISHED,COMPLETED,0,403.7089960575104,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:42:39Z,2026-07-17T08:49:21Z,10777,8115,2662,1098,245,hypervolume_converged,0.1160285479278973,0.003493499808691,True,1098,2196,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,367b554a6e9e96c565f5102dfb082995137bb6a3124c5bd5695177bba0ad1267,b14bc9d8687ac03c3f4e717c72390ccac3a20c88701b2dbcf1c3076d57a0209c
S2_DCF_SBVCHP-SBORC_Cyclopentane_R227EA_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Cyclopentane,R227EA,42,FINISHED,COMPLETED,0,432.9646406173706,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:46:10Z,2026-07-17T08:53:21Z,7956,5578,2378,948,181,hypervolume_converged,0.1150828905072305,0.0042352063878669,True,950,1900,2,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R227EA_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R227EA_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,406a5b8f9a1f9603e43212829349b604750cca79553b87ffd482d281d7f1a885,21844724597a0df8ba0771b181a17510612288b1aa249bd17e6af2a20dee1f3e
S2_DCF_SBVCHP-SBORC_Cyclopentane_R236ea_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Cyclopentane,R236ea,42,FINISHED,COMPLETED,0,308.9676103591919,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:24:59Z,2026-07-17T08:30:06Z,9059,7903,1156,1219,207,hypervolume_converged,0.1216742231286269,0.0043396607955706,True,1219,2438,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,c8a680b90fa618c5127f910944f3bc906c0bfcef202499d94165a9eb6b0ee7c3,e1551370b5dafe89193741aeaa237a6117df8bcbb6c287d9e953a5e3c29341e9
S2_DCF_SBVCHP-SBORC_Cyclopentane_R236fa_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Cyclopentane,R236fa,42,FINISHED,COMPLETED,0,268.0782356262207,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:30:08Z,2026-07-17T08:34:34Z,8445,7696,749,1331,192,hypervolume_converged,0.1199960289291347,0.0034379316998297,True,1334,2668,3,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R236fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R236fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,0633c761caf2dee1488c108e672db34d408afa1930fdeb8c983e1bcc8fdfb0dd,93311c5bd8247ca1788622ba5e5665ae6c0c399c39954d45701763102ef19e32
S2_DCF_SBVCHP-SBORC_Cyclopentane_R245fa_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Cyclopentane,R245fa,42,FINISHED,COMPLETED,0,187.03525137901303,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:23:50Z,2026-07-17T08:26:55Z,7101,6739,362,1293,162,hypervolume_converged,0.1238868071375279,0.0047616559960913,True,1293,2586,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,2968e9485344f0ede4bf481f88b5c69e6698d8a2e1a49b9a48848e07358cee33,344e4471905fe30d5b18aa8ab09a0b160e56ad824c48c85aa35da94ed29bc85a
S2_DCF_SBVCHP-SBORC_Cyclopentane_R365MFC_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Cyclopentane,R365MFC,42,FINISHED,COMPLETED,0,293.2214093208313,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:23:03Z,2026-07-17T08:27:55Z,10941,10123,818,1601,250,hypervolume_converged,0.1252855379846479,0.0030560970230784,True,1601,3202,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,86d9b747e2f250173b067ac2142d332e3a67cd35d1931d14426bfe113e9cd23b,b17e2438d882a33d281a12a87da43e5ac09861438bf0250ce4e4f18525a9a2d0
S2_DCF_SBVCHP-SBORC_Cyclopentane_R600_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Cyclopentane,R600,42,FINISHED,COMPLETED,0,204.5548586845398,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:26:57Z,2026-07-17T08:30:19Z,7794,6849,945,1261,179,hypervolume_converged,0.1238447490286274,0.0040972109987339,True,1261,2522,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,279b250f3c85144dc4a608e20668a8ed4ae7debca205e49a825de1cc00dc2af5,dcd54d0569bc91f12bf8bd23a88432bfa68b5a06db0110c60ed10ebbebcf1b37
S2_DCF_SBVCHP-SBORC_Cyclopentane_R600a_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,Cyclopentane,R600a,42,FINISHED,COMPLETED,0,211.37909054756165,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:27:57Z,2026-07-17T08:31:26Z,7743,6915,828,1281,176,hypervolume_converged,0.1219841186874204,0.0046528156996749,True,1281,2562,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R600a_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_Cyclopentane_R600a_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,fe8a8236e69e81e4c855862bfc7ec0c8f362946a7e644d3b8c6f59ea55eacb24,c585126648b1212a1c721a8fdf004b054cc32e4be88e41edafa6d9b9cd45b8e1
S2_DCF_SBVCHP-SBORC_R1233zdE_R1234zeE_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R1234ze(E),42,FINISHED,COMPLETED,0,329.7087380886078,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:43:45Z,2026-07-17T08:49:13Z,7717,5709,2008,1002,176,hypervolume_converged,0.1064911870565818,0.0032287222003366,True,1002,2004,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R1234zeE_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R1234zeE_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,d182b748a604912123479cdaf2c9eb883914a5a2ae9d12cd3e79c1e11ee2b3f4,6b283d82c3c534c1c2b69e2d3f956f9252b4ddeb7383f7b396929af0d2fb63ae
S2_DCF_SBVCHP-SBORC_R1233zdE_R134a_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R134a,42,FINISHED,COMPLETED,0,339.8404197692871,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:49:50Z,2026-07-17T08:55:28Z,8529,5529,3000,960,194,hypervolume_converged,0.0829032878602088,0.0018853941537437,True,968,1936,8,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R134a_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R134a_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,021911ffac75b2dd1dba146103d7d763642e518a44e0d4ca200a766988375a05,9592ce6c8d528c98a6901e8af7251a98015af61f59eda1e1361c10153ac529d4
S2_DCF_SBVCHP-SBORC_R1233zdE_R152A_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R152A,42,FINISHED,COMPLETED,0,356.46003317832947,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:53:48Z,2026-07-17T08:59:43Z,11487,6957,4530,1042,261,hypervolume_converged,0.0466135965254381,0.0016312924218295,True,1045,2090,3,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R152A_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R152A_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,20b50c6873d1294c474477e2d90ba5b0d1bfd47bec5c5b2eae03e2dddc73191b,33c666876a87bbde0c5220ed790612d0b1c89550e739dfea57a11486f09f8635
S2_DCF_SBVCHP-SBORC_R1233zdE_R227EA_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R227EA,42,FINISHED,COMPLETED,0,513.5849690437317,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:49:15Z,2026-07-17T08:57:46Z,8926,6237,2689,1003,202,hypervolume_converged,0.1059988598529867,0.0045172868409525,True,1008,2016,4,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R227EA_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R227EA_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,c592d14cd94a9f2de221a40675a469decbeea30f89c46bedbebe967789f27086,99ce872c7b05cc2bdc5d5e29ee508959c1fd58e5382b7ca36f7fd0b92d35c089
S2_DCF_SBVCHP-SBORC_R1233zdE_R236ea_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R236ea,42,FINISHED,COMPLETED,0,285.4333889484405,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:37:02Z,2026-07-17T08:41:45Z,8121,7087,1034,1613,184,hypervolume_converged,0.1147462831384625,0.0041495816106713,True,1613,3226,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,f6ac360ddbe72c5bfabf920fb533149a81e41524e4cc6e1923de5a9682acb87d,13a2f36d08fd31cb378327bba2565909a90c9d1428d28c9231548b273766fcd6
S2_DCF_SBVCHP-SBORC_R1233zdE_R236fa_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R236fa,42,FINISHED,COMPLETED,0,355.8180983066559,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:38:35Z,2026-07-17T08:44:29Z,10698,9001,1697,1367,242,hypervolume_converged,0.1133405964666803,0.0048447994006174,True,1367,2734,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R236fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R236fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,4ee14fdd4de85c2665b3f57792a6b74a019c33354b3eb418da9f2d3f796974ab,94e220eac74d7ac1aba599cec9443db9ddc8a3b6969cc6a8ab4d41d20f54e468
S2_DCF_SBVCHP-SBORC_R1233zdE_R245fa_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R245fa,42,FINISHED,COMPLETED,0,257.705041885376,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:34:36Z,2026-07-17T08:38:52Z,8473,7508,965,1573,193,hypervolume_converged,0.1144783430925146,0.004038348467614,True,1573,3146,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,ebe0ddb3dea86cede7f0841bc8bb3105304bd57c26cd0ac5bf6fb457268c2b3f,8fd87ad49d34a46e2af70c9af6dfde5dce8d785de22dbdd5315c2c7bb0aeb5e7
S2_DCF_SBVCHP-SBORC_R1233zdE_R365MFC_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R365MFC,42,FINISHED,COMPLETED,0,282.20620703697205,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:31:46Z,2026-07-17T08:36:26Z,7851,6976,875,1648,179,hypervolume_converged,0.1173337841481177,0.0031168460292118,True,1648,3296,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,3ad4848d811f64a5f173d153b5536047186776cda8f9cda15cfafc94795fcca7,715326409d682ed6dcd2077aa1f2b903f6ebdabc0db5199306433b1fb74beba5
S2_DCF_SBVCHP-SBORC_R1233zdE_R600_seed042_20260717T060425Z,S2,DC-F,SBVCHP_SBORC,R1233zd(E),R600,42,FINISHED,COMPLETED,0,172.36777067184448,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T08:34:42Z,2026-07-17T08:37:32Z,6769,6073,696,1518,154,hypervolume_converged,0.1112451293981689,0.0033734939228473,True,1519,3038,1,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCF_SBVCHP-SBORC_R1233zdE_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,f9da66c0d84e6e9cab0774fb6d4ea9cfbf6fa820ff24cfb153e2bf16e54deb41,8b87396037c03ca062d55e401d49157be96bfd259edaf283df18e2b52f499555
